movie_id,person_id,character
41479,3416,Kate Jones
41479,55085,Jenn Jones
20825,54645,Genevieve Gernier
22074,17087,Self
297806,91606,Hank Williams
297806,550843,Audrey Mae Williams
14223,5081,Girl
613377,1186075,Rayane
613377,1186076,Tony
339927,55638,Himself
339927,4587,Money Berry
92182,550843,Sarah
127560,2227,Patti
127560,1640,Finlay
405882,16644,Jebediah Woodley
16409,4483,Harvey Shine
16409,7056,Kate Walker
97512,47296,Courier
67911,6886,Kathy McGee
6687,57755,Roy
6687,51072,Abby
6687,2282,Grinko
398177,192,Duke
398177,2176,Leo
398177,532,Joey
84336,12214,Kate Fletcher
84336,49735,Gerry
84336,93210,Connor
512263,10959,James Lort
512263,1212,Dr. Moreno
29963,25663,Samuel
883502,62747,Balzary
883502,62,Robert
1852,2963,John McLoughlin
258216,1640,Seligman
258216,10959,Jerôme
258216,139,Mrs. H
41109,35742,"Mark ""Don"" Donald"
41109,77234,Roma Bhagat
49010,20814,Slick
44009,388,Tom
253450,572086,Lady Nie Tian
466411,8891,Ben Aronoff (Don Aronow)
466411,26723,Emily Gowen
211067,40863,Jake
23049,54645,Georgia Ianakopolis
28053,1271,Vince Rizzo
508791,5723,Jeremy Martinez
52077,37627,Mathias Ducatel
50601,36669,Thomas Anders
329805,16269,Solal
4351,16866,Lauren Adrian
4351,3131,Alfonso Diaz
299824,128026,Wang Kaixuan
299824,150899,Ding Shitian
8088,955,Lena
209185,2039,Murray French
53174,1844,Henry
51241,143593,Francis
27936,37627,Bazil
124461,17881,Kirby Star
124461,26723,Ivana
124461,119592,Marnie
44877,34847,Joanne
44877,76242,Tee
291984,239019,John F. Donovan
291984,524,Sam Turner
635891,19303,Silent Bob
357940,1287732,Liu Ye (Lao Pao Er)
232679,4784,Bev Ladouceur
232679,6574,Mickey Ryan
431017,72320,Vincent
18897,1957,Jeanne
18897,28782,Jeanne
18897,40541,Teo / Gianni
9782,2157,Gabriel Noone
308453,1286328,Maggie Townsend
1026227,133214,Delia
70586,11864,Vincent
70586,62,Biggs
111479,10989,Cheetah Chrome
111479,34408,Genya Ravan
182,1461,Jake Geismar
182,112,Lena Brandt
182,2219,Tully
182,2222,Colonel Muller
46829,4483,Izzy Panofsky
46829,10882,Miriam Grant-Panofsky
459202,80602,Madea/Joe/Brian
61667,69488,Dott. Brezzi
13067,37917,Lucy Hardwicke
1116,2037,Damien
126250,517,Philip
145197,76624,Jeff
16991,19274,Ronnie Barnhardt
16991,1772,Brandi
16991,454,Dennis
16991,88124,Charles
451955,14061,Mme Schenker / Chloé's Mother
252680,198927,Allyson
252680,1328,Sean
46138,10882,Lisa Hopkins
14070,52763,Sanjay Singhania
26367,80602,Madea
343795,7517,Eva Piper
595975,19866,Antoine
7353,10859,Michael Waechter
7353,5293,Charles Waechter
7353,1204,Lisa Waechter
399031,2406,Thomas Laurent
318850,80860,Herod
244049,549602,Rani
397538,10959,John McEnroe
397538,1640,Lennart Bergelin
7916,1844,Jack Carver
449927,1341,Crippled Ho
340402,60561,Aunt May
10425,8167,Tim Kearney
10425,59315,Elizabeth
127501,77234,Jhilmil Chatterjee
652004,1416383,John Marshall
362045,224223,Peshwa Bajirao Ballaad
362045,53975,Mastani
362045,77234,Kashibai
13973,6807,Victor Mancini
13973,9048,Lord High Charlie
59963,4587,Kate Mathieson
1025491,4173,Sigmund Freud
1025491,1247,C. S. Lewis
607430,30082,Kyo
17680,74251,Chelsea / Christine
13191,5958,Yonica Babyyeah
13191,3141,Natalie Hegalhuzen
13635,16927,Guido
13635,54291,Paul
9950,12835,Jackie DiNorscio
9950,21399,Sidney Finestein
9950,22970,Ben Klandis
9526,5064,Yolanda Johnson
9526,57755,Dusty
338065,77234,Ayesha Mehra
338065,224223,Kabir Mehra
2295,19303,Silent Bob
13948,7090,General George S. Patton
13948,7633,Osama Bin Nielsen / Grandpa
441909,42802,Avinash Singh 'Tiger' Rathore
63574,74688,Olivia Hill
14536,18999,Stu Kopenhafer
49852,18050,Mary
49852,1241,The Rat King
12645,9824,Diane Stanton
433356,2282,Woodruff
6639,5723,Lorenzo Daza
376166,16269,André Sauvage
157360,25703,Carol Solomon
157360,77089,Gustav Warner
380111,562730,Alexey Gushchin
8316,1146,Erzsébet Báthory
312669,45400,Maggie Hardin
312669,569,John Harding
312669,1231,Georgette Nørgaard
312669,77700,Guy Childers
121642,955,Gemma
121642,1118107,Pietro
1252,8891,Elmer Robinson
1252,4691,Det. Charles Hilderbrandt
1252,3136,Martha Beck
1252,4784,Rene Fodie
14171,2231,William Marsh
14171,10860,Vanessa Price
14171,6886,Sarah Schivino
109729,124097,Christian
109729,5216,Dr. Campbell
2357,192,'Him'
2357,21007,Packy
624779,32747,Fred
26820,33235,George Devereaux
26820,4724,Dan Devereaux
38448,72466,Syracuse
310121,16431,Bill
1229349,1627287,Le Ying
15772,85450,Manik Dasgupta
325173,78110,Colton MacReady
13258,93491,Lee Carter
5857,2203,Daniel Fleming
146381,1281,Justin (voice)
146381,3131,Sir Clorex (voice)
146381,477,Gran (voice)
12165,6885,Sylvia / Mariana
12165,326,Gina
12165,72129,Young Mariana
7859,30614,Dan Dunne
14396,140,Gina
36939,12214,Jean Maclestone
286521,192,Alex Carver
286521,3092,Ruth Carver
175555,80602,Madea
35026,82304,Billy The Kid
97006,59017,Judith
7913,52763,Daljit 'DJ' Singh
5951,5081,Prudie
5951,15851,Sylvia
18615,2227,Diane Arbus
18615,3223,Lionel Sweeney
90369,501,Tessa Scott
1035806,62,Det. James Knight
45272,12052,Kelly Canter
434358,24891,Joseph
10187,1269,Bud Johnson
10187,7090,President Andrew Boone
309425,1328,Dr. Farell
9895,2157,Tom Dobbs
1950,69597,Billie Offer
1950,3223,Telephone Jack
447856,35070,Lakshmikant Chauhan
230266,83002,Miss Julie
230266,72466,John
66195,59671,John Taylor
16555,17605,Monty James
668742,10847,Javier García
1590,228,Ludwig van Beethoven
1590,9824,Anna Holtz
1590,1247,Martin Bauer
24528,91730,Jet Bean (voice)
337154,9827,Lori Minervini
337154,18999,Randall Zipper
24271,192,Charles Peterson
24271,3905,George McLendon
157827,44735,Jonah Reed
601165,78110,Martin Baxter
204668,1073985,Lieutenant Peter
331190,51072,Ashley Smith
13501,12052,Dora Epstein
13501,955,Anna / Melodia
9842,879,Dr. P
35688,80602,Terry
77221,3131,Emir Nesib
464458,87328,Dev Sharma
509853,8891,Moose
38568,17051,Allen Ginsberg
38568,65717,Jake Ehrlich
919573,16269,Abel Lefranc
8349,16808,Baron Manfred von Richthofen
8349,1844,Werner Voss
8349,17286,Käthe
8349,12763,Captain Roy Brown
11515,524,Inés Bilbatúa / Alicia
11515,1640,Francisco Goya
376812,42802,Sultan Ali Khan
300153,11288,Dennis Stock
300153,122889,James Dean
300153,33192,John Morris
300153,2282,Jack Warner
60422,9560,Doris Baker
60422,3416,Patty
60422,7517,Alice
11798,1115,Combo
78206,229932,Irâne
20359,35070,Raju
4787,72466,Terry Blaine
4787,3061,Ian Blaine
13803,26723,Tabitha
55890,109513,Allison
14655,2231,Louis Hinds
13158,74339,Meatwad / Carl / Ignignokt / Video Game Voice (voice)
9520,27428,Prosper
14194,78749,Mr. A
15749,326,Della
9310,5293,Chief of Staff
215211,2227,Grace Kelly
326284,15111,Deacon
326284,234990,Nardo
14220,18324,Peter
14220,21007,Cooker
14220,60074,Ed Lawson
74536,38673,Jonathan 'Milk' White
74536,1158,Detective Charles Stanford
74536,3897,Kerry White
62008,80602,Wesley Deeds
41382,58197,Kevin Carson
13173,22226,Jeff Reigert
13173,65717,Chris Knarl
13173,1920,Kelly La Fonda
13173,77089,Glenn Richie
14073,78749,Jalaluddin Mohammad Akbar
13508,2461,Self
13508,31,Self (archive footage)
1988,11701,Mariane Pearl
491625,224223,Murad Ahmed / Gully Boy
51497,12835,Dominic Toretto
51497,8167,Brian O'Conner
38542,59620,Alice Creed
50987,7707,Giancarlo Siani
747803,77700,Will
747803,4724,Fred Sr.
735697,4275,Alain
441889,52763,Shakti Kumar
300,4275,Guy
25597,93999,Deacon-byun
91070,78080,Kim
91070,7517,Deena
84858,78749,Vijay Deenanath Chauhan
84858,77234,Kaali Gawde
201749,3895,Matthew Morgan
201749,12214,Karen Morgan
8942,1812,Wendy Carroll
25968,11207,Dr. Blake
7510,1248,Dr. Finch
7510,12052,Hope Finch
7510,12763,Neil Bookman
22556,37917,Martine
244783,1813,Franny Ellis
8669,3223,Nathan Gardner
836202,229932,Faunia Vuillard
455558,40481,Eddie
8883,1019,Citronen
206296,84223,Cathy Hiatt
280690,42802,Devi Lal Singh (Devil)
280690,85450,Ratan Lal Singh
13251,57755,Carter Page III
392794,1459885,Isadora Duncan
253279,3967,Cate McCall
253279,1733,Bridges
253279,6574,Brinkerhoff
14474,22226,Jack Chase
694919,89888,Jack Reese
694919,7090,Darius 'The Rumble' Grouch
694919,16479,Iggy
61404,54291,Samuel Pierret
8453,52763,Rehan Qadri
8453,55061,Zooni Ali Beg
79464,110721,Ustad Jameel Khan
135718,35070,Krishna
135718,85450,Leeladhar Swamy
89584,937348,Ulubatl Hasan
13196,9994,April Epner
238811,128026,Underling
13728,14606,Roland
150202,62747,Andy Wyrick
150202,123725,Lisa Wyrick
206324,78916,Milkha Singh
206324,89153,Army Officer
16911,80999,Prosecutor
98339,2231,Foley
214086,228,Garret Mathis / Tom Young
214086,2157,Roger Stillman
214086,15851,Ann
